utt_id,duration_s,f0_mean_hz,f0_std_hz,f0_p05,f0_p95,f0_range,intensity_mean_db,intensity_std_db,hnr_mean_db,jitter_local,shimmer_local
2_149,0.832,178.21983053812394,40.82225209565383,84.98828188827885,226.96781289460006,141.97953100632122,39.41769551831548,7.5320674140656045,-128.56555814295666,0.04127466377730878,0.16548381350611183
1_2420,4.0107,203.5455927942544,63.85695150629889,150.303664218988,380.39040801718517,230.08674379819718,72.35300058593018,3.8676091450040624,-6.383052303356618,0.019136731732537143,0.13778475480601315
1_11322,6.016,298.9751993730954,83.44931549219352,182.62618895560144,461.5195530931469,278.89336413754546,61.06599111369406,8.396288997507439,-62.010335590319784,0.022279873677797143,0.1277636735165416
1_4850,7.0187,144.38978153697946,44.19469440907794,99.42472927701046,186.8608994658492,87.43617018883874,68.44216918039781,4.51314472354898,-8.87176695994213,0.02187871671919667,0.12085149134036735
1_1722,3.008,135.79777818215405,47.73159746344388,113.89649011820029,170.0744295446289,56.17793942642862,72.22241301079293,7.634780790467672,-26.96963396829214,0.028672812013519736,0.14607728826209554
2_547,2.3893,214.4717225813282,68.90713846211828,125.09533036711085,308.9727844810918,183.87745411398097,58.19497895523041,9.6238264217792,-75.86989889896518,0.021374842981240365,0.13016536273703083
1_10748,7.0187,177.8951752769332,29.017503527953046,144.16319398930278,220.3492242750808,76.186030285778,63.23760762563818,9.140509718805538,-55.99510482627213,0.024636184911529354,0.16214750704630562
1_11224,10.0053,106.5498589706727,32.91795816376102,77.27615869638643,150.49106353703135,73.21490484064492,59.64279841796697,13.018031558315961,-80.3188446144651,0.022439011612218472,0.14991167557109003
1_3419,5.0133,237.24060723033745,82.9981331301404,155.27623117222905,416.770712873599,261.49448170137,66.90397771955482,6.736505245014539,-64.80375381876338,0.0254243052356538,0.1408998719332928
2_374,11.401,294.85970079254645,142.77511816820615,144.57892584427015,510.54500576457167,365.9660799203015,56.438334159471076,7.744531845396951,-120.87740665404618,0.026441480129109646,0.19197104534729578
2_579,1.1733,163.57134571618892,47.570647016139574,89.34654092792003,248.65140601553705,159.30486508761703,64.26699577880923,7.468776953636323,-15.653222360520658,0.024263917428999558,0.15243371125848937
2_181,1.92,182.61412765295177,38.612548997953404,148.7076891548593,250.0902822944692,101.3825931396099,50.35072997200196,8.392072105697359,-144.94376787912447,0.03246089289422642,0.13846051554167832
2_462,5.4567,194.05103722456118,30.185982435094537,149.5892619340802,255.36423632914978,105.77497439506956,82.82084207824565,2.887483467867127,-2.694869593270817,0.023076952099568265,0.1296978562909581
2_423,2.432,292.91769240483325,70.76798928616525,220.19387998574572,377.7838178335481,157.58993784780236,59.85206283204316,8.875238927934282,-61.41451578696286,0.025835092139801105,0.13187544255088618
2_447,6.5016,195.05972137194544,70.8895196417761,121.70801457422178,301.3150637080378,179.60704913381605,57.82345798702987,8.900782287419187,-76.15334059806385,0.027409064145324645,0.16092877657209242
2_230,4.1387,200.0675937958957,64.84249132505188,129.5252653128856,260.908931210883,131.3836658979974,56.881985790237835,8.517997676072433,-78.43187643335784,0.028183674738161087,0.12457008441630947
2_337,2.8373,238.8425518621573,31.129912345189737,197.61867081341902,278.06461937202135,80.44594855860234,63.24123533765644,6.975755905471495,-31.012531406262795,0.022829433129915665,0.12763494856070598
2_407,1.3867,225.81866325443434,27.593502065069917,164.4330230079712,262.2197041727962,97.78668116482498,65.51520187422095,3.2825535583381447,1.1385847767275703,0.018191619482113165,0.167797474866511
1_6039,5.0133,331.06254807152885,73.40433497601363,252.86085702080126,506.2308932070531,253.37003618625184,64.86470547717674,10.709939800661893,-39.736154348008704,0.020584547621624844,0.107137842116463
2_176,2.6453,160.90689601198682,29.321548684483062,124.90015901819197,214.9823987048972,90.08223968670524,60.48810952090233,8.959278584625315,-64.02475553581354,0.022604567106360253,0.10716149288563648
1_2614,4.0107,147.12328783630525,53.569767017578904,106.5598712144581,200.45826365458706,93.89839244012896,73.29147066298728,7.74904374296652,-23.917052042742192,0.020821387636976826,0.1202962226288345
2_604,3.6932,155.71022207077647,36.45882279690775,132.79602232383706,180.73737701512246,47.9413546912854,82.31417537974531,3.7848858477205507,0.07822120477465427,0.021971460081441765,0.15723229655848556
1_4792,9.0027,158.1635102656066,24.390753684798366,124.5800112378186,199.75351720192197,75.17350596410337,68.66159483461233,3.707268422883417,-5.635664828871088,0.021819396769945612,0.11158767700528224
2_312,3.3187,301.9839923436575,84.5114301318805,220.25878469765001,445.99775630229914,225.73897160464912,59.93836323760987,9.321812009473806,-98.80341611078848,0.019512710491834763,0.10905523093313331
2_128,2.4747,203.23553181909386,38.345042832504966,168.88799541339918,302.93352541278784,134.04552999938866,63.60286403396153,5.575789029004095,-26.06282794320154,0.02159554361681989,0.13521211549972023
1_7953,4.0107,152.95975744795663,35.488283578276544,103.16880925573491,199.92526383189383,96.75645457615892,64.27935004371861,14.411601214577024,-74.07673414056006,0.018753065941480775,0.13858564649029967
2_573,7.0124,210.76650150156084,101.91796968303612,129.48694448466617,424.0028501817378,294.5159056970716,68.87608604142103,5.637490184114514,-25.597917814229532,0.02273139599632964,0.15026974485469755
2_500,6.6641,360.24164683774,109.19491512567147,205.3346757240871,534.5497413668196,329.2150656427325,66.42047927904306,8.094148991180488,-29.353878705104083,0.025095279740971355,0.16390174808667124
1_11232,6.016,419.77294244873417,88.06048432444065,312.38509980450164,586.935095034516,274.5499952300144,56.694661745716346,13.398353600073824,-68.28413105026907,0.016182527900743746,0.08779747865690202
1_8217,6.016,184.377798207844,143.91374637404257,104.22168209258912,569.4000011855563,465.17831909296723,46.86085078840205,18.89708187498991,-93.18355869953483,0.02642873970159469,0.1594316324180606
1_1973,5.0133,262.82405334694084,58.331610503068646,193.96763297530643,394.6450536258938,200.67742065058738,67.3145571871071,7.790184119613199,-73.83028139787221,0.015618551897708815,0.11341834029485967
1_6648,6.016,154.50563801005288,94.85226448082923,109.02460345843144,506.0567539859023,397.03215052747083,67.39803534912451,8.0435207388811,-61.29720629212766,0.024415625659932463,0.12169847360751244
1_6769,7.0187,175.2069484495743,58.85422177281252,135.07847571943364,247.43800922492437,112.35953350549073,57.827542494862456,15.443733366442578,-99.0738173673593,0.023107996045581832,0.14115912705503686
1_2792,3.008,291.2318911415299,62.103553639953425,205.1338223769361,405.2300878848777,200.0962655079416,71.84114697028917,5.70254962037028,-20.870331478109936,0.018989307951479135,0.1310384642303369
2_591,10.7741,166.66367325192527,59.83060029222977,121.3786581548201,245.74077856564767,124.36212041082757,78.50093746306813,7.705687333461789,-24.574173338511237,0.01983760486743237,0.14731737653571797
2_502,7.3883,179.34488065631868,72.84579976974018,105.903115226078,318.850864279838,212.94774905376,81.93675431117727,4.631139225281181,0.890568754275583,0.022624334576568584,0.1423105766507176
2_431,2.0918,160.01909292585898,110.50100658232878,84.4140913171288,465.6757129939423,381.2616216768135,61.34889406544441,7.204428939621215,-38.01788318270814,0.017885940756750422,0.16591938733555392
2_182,6.5945,258.704778351706,111.35826110119392,149.7363816963071,486.9405195376576,337.20413784135053,80.68292313779739,6.353460093602381,-16.091795443246692,0.022899067518544945,0.14506251243075496
2_486,3.6907,298.55475334772393,121.16743811454313,90.10243396187627,532.3111076489536,442.2086736870773,58.605074922205056,9.065838158113378,-59.1883621291622,0.024152201784091498,0.14270899618129648
2_50,11.5868,234.06718603769622,109.04392032853167,137.72336596608727,549.2731872264203,411.54982126033303,63.21500207983988,10.629372995332504,-85.03586894385069,0.02041690894125295,0.157573754447935
2_316,2.176,325.27515375269996,90.22124806787194,229.23423432147322,484.02766697128783,254.7934326498146,41.461885932294436,13.192789681944907,-145.07751570214208,0.02569504364152634,0.1504284200695116
2_257,3.7973,417.04226911059357,101.23840096111708,231.98912903942357,565.312146532549,333.32301749312546,60.45041151500407,8.10709227927326,-49.20693212058912,0.025538022993818455,0.16236113762222568
1_6428,6.016,124.71966757373781,36.4992320115747,100.02130848242109,192.80304647973296,92.78173799731186,69.35029795201389,6.306086997831447,-33.135166635817654,0.019953815964954724,0.13463217611792386
1_1987,6.016,211.05292602883202,45.04408657753046,160.26657086363244,278.33259515580727,118.06602429217483,68.68759224105915,7.981702281381735,-38.491191671060605,0.015458501946246221,0.09768552368982411
2_119,1.6,153.40708285570008,23.472561247395287,109.10242126770717,195.34298110772752,86.24055984002035,62.78393427739615,6.310040002843422,-22.010354004809923,0.022220443644446582,0.13863071646221223
2_203,2.4533,307.76993077165884,56.25875637653078,206.6278324254801,355.934849205659,149.3070167801789,61.14974495710519,7.526715372721808,-57.622980030543324,0.024780306876056677,0.11079517434862626
2_144,3.4598,153.6797155059305,31.094358252393842,111.68419512359934,198.00834396899032,86.32414884539098,76.26217821037166,5.78557114253951,-17.502929958856598,0.017301907328065882,0.12670751718829815
2_146,3.136,314.1003337224286,59.4992181360701,248.7882100125852,381.122399950377,132.33418993779176,59.74143702858893,5.989927591124795,-57.78877366483509,0.02254205097538015,0.14755269107268812
1_4477,6.016,228.13796741077525,82.05227041526692,158.42165918433457,345.26333596722145,186.84167678288688,58.069745680565994,14.08967354648376,-65.59384289393944,0.024218678506068812,0.14420916411548368
2_334,2.0907,139.44262256315835,89.34253224981057,89.59433163534848,437.2434046869395,347.649073051591,46.7323655574636,13.11070308414851,-94.88605627056648,0.025197794411297696,0.13991178019043088
2_180,1.6,365.3794556989586,93.11738631623244,231.58558955355153,513.1665424595016,281.58095290595,59.12849346862444,5.210508418170406,-24.008591195384714,0.028996015032508326,0.1480453002183008
2_341,5.9307,186.08785045150128,127.6520898906813,83.0337619931415,467.1425604101405,384.108798416999,56.04620192394293,8.043575021159716,-61.64618057037178,0.03823400944051238,0.1805909069198097
1_7494,5.0155,223.42135816596547,112.51093328640707,159.660212732415,547.7139599511248,388.0537472187098,65.77507050911981,7.740892769691165,-49.967523625768656,0.020730996716679915,0.14588728198526946
1_7661,4.0107,206.68031100018666,58.28718800300859,107.88537067968974,260.6864145076621,152.80104382797236,55.59962813116882,6.486800004731803,-22.76804553458483,0.030806498216527582,0.16436128935745384
2_267,1.1307,352.0746355776884,106.53790237331592,182.09683371053842,519.0423408175964,336.94550710705795,60.27205733411388,8.920453267245147,-33.648115849277374,0.022889508671483132,0.11063830931296745
2_299,3.008,166.17271410306847,68.65261148075304,118.45798965837727,213.73828640059236,95.28029674221509,57.347349674359386,7.873052621115164,-76.40311787451807,0.02960052296972238,0.1458531898370166
2_623,5.8282,214.2864879707884,43.52811009962893,130.2683688412581,284.4879661456313,154.21959730437317,63.64211016254027,7.347081321266061,-21.644036588333822,0.016306522581884662,0.1275470895889593
2_226,9.8917,296.72578682156046,179.95232597918192,76.89474899175691,579.364213856448,502.46946486469113,72.88479050001838,3.6695398922367164,-22.31650303120794,0.035351035863529195,0.19669248222100416
1_4743,12.0107,181.53193338155705,62.04986227817547,98.40857153588634,282.50245163775696,184.09388010187064,68.71349999872012,3.665544865559738,-4.948933705601745,0.02136262462856092,0.11990931334711756
1_10462,9.0027,110.3574911777643,59.872635437364394,81.44360766820597,146.24548266057226,64.8018749923663,62.06681413072616,8.346670316430053,-55.95634272356283,0.023884603076884142,0.16450597490611407
2_370,4.237,174.0778707510863,45.28140522770433,128.5706504062526,260.3689860163775,131.7983356101249,54.45857637467627,8.201281657672338,-98.50594073658883,0.029060941033417213,0.1343375844984014
2_294,3.5276,146.09540741601955,67.22469471412228,109.6560876517619,325.5814925840482,215.9254049322863,71.00453884078857,6.766641986746279,-46.80769571515976,0.045866259615660335,0.156487327231311
2_39,4.853,171.38492336787516,41.8221330629089,97.21074486866719,197.0154860673134,99.8047411986462,64.06052893652866,7.279109403693894,-50.12290165684158,0.02883085190790882,0.14373735283674702
2_129,2.9954,181.77628825667088,25.27551907356263,128.9069048936869,217.95495981106802,89.04805491738111,79.41497751350364,5.037254300746028,-6.776943742570916,0.02351062510362427,0.14272556004943251
1_1560,4.0107,171.05206829369715,52.47427697642278,123.17438262180872,237.59736093427887,114.42297831247015,74.88929161344144,5.257645098037045,-14.028833382928743,0.022878903376264265,0.1470945011783542
2_560,3.84,395.28899013447744,70.89925679317675,277.70648782396216,517.6969162644913,239.99042844052912,59.47442036953717,7.951772884871131,-46.834824578086966,0.01978202718845345,0.11950384386615748
2_79,3.6693,195.56104513243454,31.91296674368289,102.24054358914358,231.62985683125297,129.38931324210938,48.54002717572575,12.139885526913607,-90.3732652643518,0.02401669174256189,0.14378604434118572
1_3293,6.016,129.82226700684424,17.131968632369674,111.56203862882296,153.71964539090447,42.157606762081514,70.8779079515735,4.698246795223114,-10.328033352708477,0.016579025960937407,0.11478807435991391
1_340,6.016,204.09062176864538,85.1298823659673,118.00128843558768,447.4796631627498,329.4783747271621,81.7660476131826,8.975957740005358,-23.412764279009217,0.026177835972974496,0.10860880120227805
1_1001,3.008,182.19383778886012,51.45533212174431,113.83041225670898,285.4673004672209,171.63688821051193,78.08975187094131,11.72937069568536,-34.06050599497542,0.029234005873851172,0.12223421955610396
2_371,1.28,165.7928976920968,21.00675255225304,133.59212283596318,202.76182962425744,69.16970678829426,68.1882219645228,7.544968606873894,-19.071961719611796,0.013211630494098712,0.09838950210289368
2_622,6.6768,189.44090803927764,112.85650689198575,111.11969833957353,517.3074148462723,406.1877165066988,61.2907892400728,8.50231014710726,-76.67389874945015,0.025253885567544654,0.15109645717386372
1_5919,8.0,151.26661095141048,37.54186247197628,106.44046609659928,225.33021849807247,118.88975240147319,68.13024931640541,7.853226037263555,-30.8129710597829,0.024458253632051064,0.13666437826560973
2_487,7.4567,238.03664242191925,75.84328812766253,132.64001606061174,349.8161631724375,217.17614711182574,66.05848446087886,7.268838634342135,-35.797897923226245,0.017432445953145217,0.1343626984178516
2_92,3.9554,175.96400526613377,50.05339650364521,125.93393652263491,266.63921394909056,140.70527742645567,59.79914157477634,6.913934868643117,-60.008339243722915,0.019201690283954978,0.12558689278888413
1_11699,4.0107,147.4643415200261,32.3200897333106,102.01254996706432,181.75742952785126,79.74487956078694,62.906502499992655,12.132328299542815,-50.89359339039384,0.017267498508254174,0.12300987217852433
1_2837,4.0107,247.60426296225182,79.42028358560609,149.77448728173505,356.27460990042476,206.50012261868972,72.9686507510852,2.1731880015167886,-4.977635797489905,0.027504190820501144,0.17819636850428677
2_141,5.3406,171.35351540227882,98.25281050093132,81.42881575425298,348.7804287387496,267.3516129844966,73.14062339739937,5.7753312074886765,-26.408344049030177,0.025211885051905445,0.14189616118793272
2_3,3.132,189.77546628450304,44.65486833777291,135.1442875827553,283.5083096818871,148.3640220991318,57.20835869154336,7.869480161036966,-73.07638761495814,0.02541199524372748,0.16343348430851182
1_8042,5.0133,145.32882218431766,61.38983272645464,83.71119931092156,238.2712239069907,154.56002459606916,57.605691263870206,9.51056640671131,-36.96639785057864,0.018671745364290896,0.10672018533793068
2_261,2.176,175.80563623715935,42.65912522474434,109.86959109643506,245.63732702650844,135.7677359300734,58.67722056983072,6.518315838956981,-32.822632112842626,0.03010676865591257,0.1396035031196655
1_3476,6.016,181.2041235674362,44.4881408725538,110.66972614073119,287.1121228914289,176.4423967506977,70.74281672177489,5.315269101682919,-27.731357160221044,0.02227286634718075,0.12521188171032258
2_572,1.6,290.4216882200569,83.31186711358336,170.44727412164895,379.4538516334816,209.00657751183263,60.29954705228359,6.212741471947167,-69.75698871511212,0.034278120067006354,0.16219744035073808
2_263,2.1333,257.0829925581019,99.61430549193174,139.73213450771954,474.1761993107511,334.44406480303155,58.753885118733415,7.008854750444055,-47.57300143617418,0.024282566843549586,0.12937914854766386
1_11723,4.0107,218.67941161813596,74.25577752692399,152.12052356986788,412.3957665521039,260.275242982236,53.9682978319205,19.959799877422164,-94.88012163264756,0.030065832607009384,0.12475307539278453
2_338,7.5465,131.03301427341253,52.13591603423046,95.7699201164611,257.1954835933544,161.42556347689333,62.99361639163614,8.989070652732007,-73.84595974368631,0.021179369468843086,0.12602110959868365
2_527,4.4769,311.3971706565486,109.80130689847232,192.75760987222816,472.1440532685086,279.38644339628047,63.45734236224037,8.61540391496207,-60.60323090739402,0.022816448634868154,0.10484422851066363
1_8837,8.0,164.19912211273711,45.27860592382281,117.52012871657013,232.57211028422637,115.05198156765624,59.51424334520508,7.965329458001656,-32.582863281236065,0.02534129450093519,0.14510033736562863
2_227,4.5172,166.29645594994756,56.80791441577313,136.92844231110888,177.93368520079613,41.00524288968725,66.87415953126698,5.488632553319196,-32.84173694338504,0.020138050619439348,0.13141008221155387
1_5134,8.0213,233.30817348564497,75.02948085906765,162.66588092470903,403.6421652470637,240.97628432235467,67.1871089416046,10.989863925185373,-62.52159261305009,0.01934675170815319,0.09615750946895282
2_558,4.5227,234.66302705698232,84.45806334515937,106.3907478867927,293.9804113598023,187.5896634730096,65.81507799897905,8.043595661446238,-75.70823744970366,0.028099379381748415,0.15636832994297287
2_31,1.7707,407.08651390306676,84.01511322503174,270.3687333745778,573.1981170573182,302.8293836827404,55.4302694109367,10.035867043165453,-79.58470221704225,0.024407804293297974,0.11537078803101676
1_4145,6.016,158.91034173382096,99.95643530504243,105.09231883606562,397.68666083886194,292.59434200279634,67.18541723371338,8.938950488938358,-44.31856348266055,0.023713890514158103,0.14285766783464768
2_287,3.02,239.6662750149915,53.73187742675396,138.1966926626259,325.95834047281636,187.76164781019045,61.37695277862271,9.897258851090799,-98.18264858140252,0.029551822130787518,0.1393857597982461
2_471,1.8808,188.89244602918473,23.628428579296187,158.3496738153112,216.4600398172065,58.1103660018953,57.18728912590812,10.202423916113247,-81.13431631853676,0.010161965962889652,0.11724654648812616
2_301,2.5289,194.39322562844833,61.56543935319858,123.78581924148234,355.0874606031162,231.30164136163387,53.70223853726075,13.921534554442836,-82.739933496878,0.02966016351580206,0.15843008432004277
2_494,4.2263,213.6447423426158,49.06325701067357,163.67113939954277,299.4307546683318,135.75961526878905,62.722359629635704,7.819371389229905,-40.67174994510111,0.015685382762129874,0.12411622432367311
1_5953,7.0187,115.30717915581208,51.196538899481915,83.01786918116728,192.32059322149436,109.30272404032708,67.03827513061647,8.7505764456779,-34.17716837929958,0.023746912706156753,0.13084997105600826
2_28,3.968,217.41871657855935,52.47448938751198,151.09980549240208,322.9920447900454,171.8922392976433,48.44195002497082,8.294649802268966,-104.49544506911279,0.018960172264215255,0.12612224032041264
2_190,6.8731,117.13874907865711,39.76391489228909,94.32254447625267,146.55543368745225,52.23288921119958,65.45977938582797,7.5756815313700665,-39.324162932611074,0.013281963590336482,0.11025837756331255
2_189,5.44,167.21014598925842,57.90423986245321,109.04423826036941,270.4865831694273,161.4423449090579,54.67151947882982,8.114138393156292,-70.59800192189626,0.027565633257213874,0.13164318790207866
2_134,1.92,246.96959976894343,102.89737015463466,101.67654694264527,376.25226053692194,274.57571359427664,59.917490686752714,8.57051658856416,-69.28347329424244,0.047248636191218295,0.14826332765742897
2_310,3.6484,153.09086221807243,99.9042100843263,96.7008075963428,464.8699532946357,368.16914569829294,66.3897360785134,7.430122109961828,-56.40285921120473,0.026444713141399588,0.14030154801033845
2_490,4.0868,158.5680519718315,86.84352583386976,82.35823974133986,327.3835113647455,245.02527162340567,72.69456174677066,4.1070569030810145,-16.94460705580916,0.03762231396316463,0.1604505097075548
2_54,3.9253,279.9687317746542,75.75359005540288,182.28786625332916,376.1981912398803,193.91032498655116,57.49859027441375,9.41569415847041,-60.16782841406306,0.023261645265686866,0.15813830883871793
1_10829,10.0053,171.63584446243846,20.615026702424924,144.1315034158882,202.62815181652238,58.49664840063417,58.47197802546345,7.275373254027613,-67.11784892943092,0.01656824680273407,0.13361621783488653
1_11885,5.0133,226.16785884061255,42.92678068777733,152.77378690829408,310.1585639412047,157.38477703291062,66.44542407800303,6.415570644753992,-35.816992833055686,0.01621695608135591,0.09801239032809572
1_2198,8.0213,164.2152036754384,64.52440556791397,119.08196344752422,346.63146528446896,227.54950183694473,71.60886197936,6.066897536416613,-31.533405918852797,0.020930289536392203,0.1201775998951488
1_9009,9.0027,214.64032352759935,65.6764123571169,118.20230155734077,341.1391355466028,222.93683398926203,69.72427529057501,7.252194533197951,-33.56329756226941,0.023118788666305568,0.1257493686303715
2_198,1.4293,410.2231134785187,159.05904186685476,131.84000616193126,555.5614674538897,423.72146129195846,55.79477050952266,7.369336569944711,-78.81045658145828,0.0691006837248725,0.21978392149827933
1_1262,4.0107,133.2482294535234,55.42735051138046,100.1675376805738,158.63412227759966,58.46658459702586,64.94598686179546,8.374623358313029,-54.55487385993574,0.029989207823607863,0.16608207538951011
2_24,4.4126,167.89698682516735,93.18880982306922,97.87741169885366,272.25521809197335,174.37780639311967,72.93700809061457,4.824810925642899,-27.98344395243932,0.03198821445192979,0.16026733896933712
2_35,8.3978,343.09511040422,64.54012935417087,241.91559379575844,438.93429524007723,197.0187014443188,58.562141139552885,10.633919987556315,-59.04420290263067,0.020780447485156044,0.11312433695862302
1_11697,5.0133,358.2574337062946,111.39334360249936,164.23647698634323,578.2087319359696,413.97225494962635,62.360168209319085,12.144345061763715,-65.30797210821628,0.019957580618785047,0.11207171837665647
1_7341,7.0187,176.60900046985375,74.22249028936004,115.42998366667382,283.04735253342466,167.61736886675084,70.5780200633679,9.525126303036835,-39.39525538873788,0.023319209032963435,0.1421592129305532
1_6426,6.016,145.64906393324006,17.86481790082119,125.91151929933964,186.40917723900068,60.49765793966104,67.02572041258719,9.044166644260178,-36.9530279510822,0.018805768481443726,0.1075547976042598
1_4552,7.0187,245.29132241760195,73.70269007327197,153.0323954077287,353.50146804655765,200.46907263882895,61.71842630825434,9.986110300582023,-58.6313911157924,0.020971032602264194,0.13636698049867488
2_305,2.88,261.96968187711957,143.52282501231923,82.07500329336592,411.9317178055184,329.8567145121525,65.9499439329655,8.061725795913027,-84.41704951045466,0.050439660535378135,0.20948874079567825
1_11913,7.0187,147.23804306763313,114.31998980063031,92.9799311203169,555.2312534676319,462.25132234731495,60.415315953349776,13.425435910813832,-67.43683123129624,0.021191282267386414,0.1756487227085529
2_498,5.4335,227.523591855684,89.84312076515482,165.8620401327811,515.5513625591933,349.6893224264122,62.744167237936644,7.0198192493323806,-34.802663182944926,0.018395244235559015,0.14484437809522918
1_8159,8.0,149.07853486129318,94.07656043247066,95.89004287695371,442.3555025189725,346.4654596420188,69.30748165963081,8.218773615646569,-69.44134629570459,0.02118236757013387,0.1598103958418145
1_3707,5.0133,143.16663720549911,62.162688305653816,95.60770868686352,264.7938011370644,169.18609245020087,72.25733063385618,6.113416205586536,-27.489036750945854,0.025659961413934514,0.11631832868103563
2_583,7.0049,226.82155414835114,90.55526894787718,114.63678433828102,381.4035223696295,266.7667380313485,63.70603440667318,6.168660020167817,-51.635143700766214,0.026648942151492157,0.17875661622287803
2_602,1.024,277.6263456745623,81.23352770335651,117.28465481987628,382.6320063150666,265.3473514951903,60.8283287992182,5.930797199740828,-51.14133351224816,0.02476640970298016,0.19835789727026207
1_10810,10.0053,180.7231571471933,71.00406686393909,114.05246845543391,237.3713796330781,123.3189111776442,57.951684619194566,7.436424271318414,-91.28421118874424,0.02345580808606208,0.15319299922770618
1_11120,4.0107,162.35985088248935,28.9893929460675,122.96843465788824,213.34551920040178,90.37708454251354,62.4610801869575,10.084441822202747,-72.54914692239926,0.01529513146413954,0.1539551642116162
2_567,7.1053,184.3479148231575,49.22306557110958,146.59275401807324,235.73767290265317,89.14491888457994,59.19385850458313,7.940860844804534,-64.74727305174838,0.020632428659847043,0.09865139598629535
1_3599,5.0133,144.99948254736543,55.33115336585981,99.81155572377003,185.65204093657,85.84048521279996,64.47921706546366,10.111598254461047,-75.75018937849174,0.03254521213124934,0.16592266599436234
1_10495,8.0,192.98266306124873,55.297770495358726,113.40946102779606,277.04827629727623,163.63881526948018,53.37315571117966,19.508282446565765,-98.11990052153688,0.01781060536838931,0.12972331680705634
2_217,1.5147,334.0156911680328,100.61455136784026,139.69564738927446,411.4449313000399,271.7492839107655,52.76376469308119,6.5296753622876205,-44.34707739719542,0.022669063906620785,0.16229798691757563
1_971,5.0133,281.0665866488382,73.75704113657525,200.90769344035328,422.29635892626686,221.38866548591358,84.59082508838291,4.6792963959198834,0.2692866215779351,0.018383925515699204,0.09574552482215243
2_33,4.8853,307.8264232864559,68.53185564988141,209.3616207232005,412.37391878144604,203.01229805824553,56.83747563896543,8.800456613306945,-77.08857993229702,0.02347627737166478,0.12599602444928612
2_385,1.0027,325.4873039147616,56.46236407022036,241.51706905778747,448.54639230347254,207.02932324568508,57.54337893079289,6.127392008937905,-25.252410034731113,0.028660786141968757,0.14597219277371437
1_536,8.0213,233.00570829237552,116.24940685613457,120.78550518355662,446.35731407910725,325.57180889555065,62.09836172295289,11.86542578597859,-107.07419249685321,0.023496993570578918,0.12551517546939503
2_351,7.3608,144.7567833218173,45.682146566952035,102.14178818483859,274.7484493414098,172.60666115657122,80.38874174538509,6.037923190302144,-14.274623289821092,0.02696939128039,0.15488081269209542
2_352,3.1811,143.49007890166303,65.11674088352005,79.86391305582639,293.5406935972769,213.6767805414505,78.26587958102886,7.309496431896675,-18.933114324205956,0.022871242992234836,0.13625170478777066
2_8,1.4293,160.63093938933665,50.285153265279064,98.1512165369103,253.66536774109633,155.51415120418602,63.86543837355932,5.796000488880825,-45.99628103062838,0.029079280156149433,0.13437746891382749
1_410,5.0133,193.53982376053116,75.62343627214717,113.63917546507491,298.00835415497676,184.36917868990184,74.00272267455206,8.27491191613116,-40.2148757187014,0.027127182680109666,0.14762708032203395
1_7089,10.0053,255.34146713151915,122.10360127693885,79.36985393376881,423.7240177708295,344.3541638370607,60.543003101581114,8.130149046620415,-49.43621356729614,0.01643338475324583,0.11208734931191791
2_210,2.3467,240.7202566900102,82.20818876918,156.83401397467145,376.45178296550534,219.6177689908339,44.59415543726816,10.227430221123038,-117.52288265000037,0.02586661466228757,0.0970553707511801
1_2778,5.0133,148.74213863700706,28.98314322304411,106.56434661955589,188.71769580322956,82.15334918367367,72.37673030913305,5.50239534676241,-18.081776623173827,0.022576881070089157,0.10828415494051395
2_536,0.704,128.11822849768976,17.56861881920712,107.26815866608734,159.3120477880166,52.043889121929254,52.981433557488955,11.410664862176537,-62.29040156612279,0.021881311879328843,0.1602732494719247
2_56,5.3973,353.06367446218576,97.47471969421854,198.16189146598583,552.5467303643262,354.3848388983404,48.434253602325775,12.434866398283763,-101.55177018129731,0.02776719032462836,0.15270455963543955
2_570,6.8267,365.1905304197991,63.069227852263694,217.70468416841973,458.9806969170831,241.27601274866336,67.15764770141904,6.852546939904177,-31.145099636349084,0.015051685450894975,0.12506891765658415
1_11924,5.0133,175.6396130592502,34.68673715620876,137.02959417781764,214.50975339223223,77.48015921441458,64.10814895174609,7.528902177333364,-64.60791409466151,0.01568366016589881,0.11507947545895586
2_450,5.5031,190.11768462697754,104.32990070588453,95.71255169645359,367.3099076622131,271.5973559657595,65.61615028715484,9.462577798364736,-57.579795158709516,0.03413816790991264,0.17901989523615422
2_353,2.9227,125.31004983114238,30.747377312721948,84.32104844278638,181.29827153161878,96.9772230888324,54.203854892262726,10.920060593351991,-92.30721163402784,0.022679218564392426,0.1327199256116029
1_8452,11.008,231.20229985067363,36.20771421852808,194.40103655043808,314.2254901041434,119.8244535537053,57.3819840980191,10.693498551397008,-68.3735643990302,0.017327995710004443,0.12282532216804538
2_425,2.752,203.81324895552154,75.51169472491137,97.62704143636552,362.40187637565873,264.7748349392932,52.99055959890855,8.461393007337316,-84.53087742377072,0.02466319021835518,0.14261828807936602
2_315,3.264,197.32357018861137,42.556197455610416,92.2037477301685,253.67584276494975,161.47209503478126,59.19846316795782,6.4246310604755426,-50.51751822043512,0.027873637906240697,0.13816063177905813
2_454,7.7653,193.24080327238858,37.3606021387577,109.28639191476061,238.2748278242435,128.98843590948286,41.431520743896044,11.263379547762783,-148.92566886661746,0.015499150073861281,0.0885929965033802
